player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Robert Quinn,6166,ED,PHI,12,0,0.5,100.0,3.1,3.0,3.0,2,0,0,0.0,24,65.8,41.2,28.0,55.6,34.8,55.0,0,13,0.0,0,0,4,104.2,2,7,225,2,1,2,0,18,17,3.0,9.0
Cameron Jordan,6176,ED,NO,12,1,0.0,0.0,3.0,,10.0,0,0,1,100.0,20,84.8,71.5,78.2,54.1,72.1,43.6,0,,25.0,2,1,1,39.6,0,11,365,7,5,1,0,0,0,0.0,
Justin Houston,6222,ED,BLT,10,1,,,8.2,,,0,0,0,,3,69.9,75.7,65.0,71.9,67.4,46.9,1,,50.0,3,0,1,0.0,0,20,243,9,2,0,0,0,0,0.0,
Chris Harris Jr.,6457,CB,NO,9,1,6.9,78.0,92.6,6.5,5.1,0,0,1,2.4,20,47.6,49.9,36.2,68.5,59.5,56.6,0,62,9.1,2,1,4,110.5,32,224,242,7,19,41,1,351,146,1.7,11.0
Josh Bynes,6503,LB,BLT,7,3,3.9,58.3,84.4,17.0,9.9,0,0,1,8.3,3,69.9,54.2,80.9,58.5,38.1,62.3,1,22,14.3,2,1,0,72.6,7,124,147,3,9,12,1,83,56,0.7,11.9
Nick Bellore,6515,FB,SEA,1,0,,,50.0,,,0,0,0,,29,60.0,80.8,65.9,60.0,74.9,71.7,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Mario Addison,6558,ED,HST,9,0,-3.0,0.0,0.6,,1.0,0,0,0,0.0,13,64.1,58.3,87.9,62.4,47.8,64.4,0,,0.0,0,0,0,39.6,0,1,166,1,1,1,0,0,0,0.0,
Stephon Gilmore,7016,CB,IND,13,1,10.0,60.3,100.0,10.7,6.5,0,1,10,14.7,14,79.3,79.5,87.3,,71.6,71.6,2,53,7.5,3,6,2,70.0,41,465,465,7,36,68,0,488,185,1.1,11.9
Bruce Irvin,7021,ED,SEA,7,0,-1.5,100.0,11.9,9.5,9.5,0,0,0,0.0,29,66.5,64.0,39.4,53.8,73.1,45.0,0,6,42.9,3,0,2,83.3,2,19,160,4,4,2,0,8,11,0.4,4.0
Melvin Ingram III,7024,ED,MIA,13,0,2.0,88.9,17.2,6.0,5.3,1,0,0,0.0,17,45.3,72.5,4.0,82.4,69.0,35.2,0,19,60.0,3,0,6,99.5,8,52,303,8,2,9,0,71,56,1.5,8.9
Chandler Jones,7027,ED,LV,13,3,3.5,100.0,7.2,5.2,5.2,1,0,1,16.7,23,53.5,64.5,66.6,61.5,67.7,40.0,0,14,22.2,2,0,2,102.1,6,33,456,5,4,6,0,51,30,1.6,8.5
Bobby Wagner,7050,LB,LA,13,10,1.4,77.4,81.3,16.1,12.5,0,0,3,9.7,26,79.3,90.7,86.7,73.6,91.1,91.1,1,49,2.5,1,3,1,89.0,24,400,492,14,29,31,0,267,209,0.7,11.1
Lavonte David,7060,LB,TB,13,6,4.8,78.2,93.3,10.4,8.1,0,1,4,7.3,30,87.8,82.3,61.4,63.3,70.1,70.6,0,36,6.1,3,4,1,98.0,43,471,505,21,40,55,1,334,155,0.7,7.8
Casey Hayward Jr.,7064,CB,ATL,6,1,12.0,57.1,100.0,14.1,8.0,0,0,3,10.7,2,65.6,64.7,83.4,,55.2,33.7,1,40,23.5,4,2,0,80.2,16,236,236,1,12,28,1,225,68,1.0,14.1
Demario Davis,7079,LB,NO,13,9,2.3,73.7,88.8,15.5,11.4,0,0,4,10.5,20,81.3,81.0,66.5,85.6,67.2,54.9,1,26,18.2,6,3,1,96.3,28,459,517,16,18,38,2,239,195,0.6,8.5
Akiem Hicks,7090,DI,TB,7,0,0.0,100.0,0.7,1.0,1.0,0,0,0,0.0,30,59.5,58.0,35.6,57.0,63.0,40.7,0,7,0.0,0,0,2,95.8,1,1,147,1,1,1,0,7,7,7.0,7.0
Rodney McLeod,7271,S,IND,13,4,6.2,68.3,97.8,13.5,9.2,0,0,5,12.2,14,78.8,73.7,82.1,63.2,59.2,73.5,1,24,10.8,4,5,2,99.2,28,402,411,11,29,41,3,256,197,0.7,9.1
Michael Thomas,7279,S,CIN,2,0,,,92.9,,,0,0,0,,7,64.4,58.0,72.5,60.0,49.9,80.6,0,,0.0,0,0,0,0.0,0,13,14,0,1,0,0,0,0,0.0,
Tashaun Gipson Sr.,7288,S,SF,13,2,12.5,52.2,99.1,41.4,21.6,0,3,3,13.0,28,59.0,67.2,88.7,63.5,87.2,91.4,2,40,0.0,0,2,0,46.3,12,524,529,3,25,23,0,204,56,0.4,17.0
Harrison Smith,7641,S,MIN,11,3,10.2,77.5,98.4,14.5,11.2,1,0,4,10.0,18,64.3,65.3,88.2,60.0,64.0,78.9,5,49,7.4,4,3,1,79.6,31,477,485,9,47,40,2,344,121,0.8,11.1
Justin Bethel,7654,CB,MIA,4,0,8.4,61.1,100.0,7.1,4.3,0,0,2,11.1,17,59.5,56.8,78.8,,44.5,55.8,1,19,0.0,0,2,1,53.5,11,86,86,2,11,18,0,102,58,1.3,9.3
Xavier Rhodes,7806,CB,BUF,2,0,12.2,55.6,100.0,9.2,5.1,0,0,1,11.1,4,52.7,51.1,78.7,,44.8,37.6,0,19,0.0,0,0,0,71.1,5,50,50,0,2,9,0,49,8,1.1,9.8
Darius Slay,7817,CB,PHI,13,3,11.7,50.8,100.0,15.0,7.6,0,4,6,10.2,24,80.4,76.4,86.3,,48.4,64.8,3,41,5.9,2,6,2,59.4,30,473,473,7,29,59,2,351,110,0.8,11.7
Johnathan Hankins,7830,DI,DAL,10,0,,,0.9,,,1,0,0,,9,60.0,46.0,57.3,50.8,49.1,33.4,0,,,0,0,1,0.0,0,1,107,0,0,0,0,0,0,0.0,
Jon Bostic,7831,LB,WAS,8,2,4.1,85.7,95.2,19.2,16.4,0,0,0,0.0,32,62.2,55.5,80.5,51.2,49.7,74.9,0,41,0.0,0,0,0,148.5,6,119,125,1,3,7,1,71,68,0.6,11.8
Jamie Collins Sr.,7833,LB,NE,2,0,6.0,100.0,80.0,8.0,8.0,0,0,0,0.0,19,48.6,59.8,76.4,57.9,68.3,70.5,0,11,,0,0,0,112.5,1,8,10,0,0,1,0,11,5,1.4,11.0
Tyrann Mathieu,7850,S,NO,13,4,5.1,65.5,97.1,24.7,16.2,0,1,3,10.3,20,79.8,76.0,85.7,67.4,61.8,58.1,2,19,11.4,4,3,1,69.9,19,500,515,5,27,29,2,132,77,0.3,6.9
John Jenkins,7863,DI,MIA,12,0,,,1.0,,,0,0,0,,17,59.8,55.9,81.7,60.6,52.2,76.0,0,,,0,0,0,0.0,0,1,98,0,0,0,0,0,0,0.0,
Logan Ryan,7864,S,TB,6,3,10.9,72.7,98.3,20.3,14.7,0,0,1,9.1,30,58.7,63.6,82.9,56.6,75.6,90.1,1,27,0.0,0,1,0,101.7,8,174,177,2,9,11,1,123,38,0.8,15.4
Duron Harmon,7872,S,LV,13,3,6.6,83.3,96.5,30.7,25.6,0,1,2,11.1,23,82.4,76.6,87.0,57.4,57.9,68.4,2,55,7.0,3,2,0,69.9,15,494,512,5,37,18,0,185,109,0.4,12.3
Brandon Williams,7875,DI,KC,1,0,,,7.7,,,0,0,0,,16,59.2,46.4,74.2,54.2,54.8,67.3,0,,,0,0,0,0.0,0,1,13,0,0,0,0,0,0,0.0,
William Gholston,7908,DI,TB,13,2,,,1.2,,,0,0,1,,30,63.3,55.8,85.3,56.9,52.6,61.1,0,,0.0,0,0,0,0.0,0,2,168,1,4,0,0,0,0,0.0,
Steven Means,7929,ED,BLT,1,0,,,5.3,,,0,0,0,,3,60.0,75.7,75.6,65.1,73.2,72.4,0,,,0,0,0,0.0,0,1,19,0,0,0,0,0,0,0.0,
A.J. Klein,7930,LB,BUF,3,1,-0.3,100.0,86.5,5.4,5.4,0,0,0,0.0,4,50.0,47.5,78.0,60.7,50.2,49.7,0,22,14.3,1,0,0,102.6,8,45,52,2,5,8,0,69,71,1.6,8.6
Micah Hyde,7941,S,BUF,2,2,6.0,100.0,98.6,22.7,22.7,0,0,0,0.0,4,69.1,68.4,81.7,59.1,52.5,63.0,0,19,0.0,0,0,0,102.8,3,70,71,1,4,3,0,26,8,0.4,8.7
Jordan Poyer,8000,S,BUF,9,8,4.9,78.6,97.4,30.8,24.2,0,2,4,28.6,4,77.4,76.3,84.3,59.7,64.7,62.5,4,23,12.9,4,3,0,68.8,11,368,378,7,19,14,1,60,30,0.2,5.5
Nick Williams,8006,DI,NYG,8,0,,,0.8,,,0,0,0,,21,60.0,59.9,83.7,52.7,63.2,76.8,0,,,0,0,0,0.0,0,1,123,0,0,0,0,0,0,0.0,
Tony Jefferson,8361,S,NYG,5,2,2.4,100.0,69.3,9.4,9.4,0,0,0,0.0,21,68.2,58.0,79.4,46.3,44.2,83.8,0,14,0.0,0,0,0,89.2,5,52,75,4,7,5,0,27,15,0.6,5.4
Brandon Copeland,8378,ED,BLT,3,0,,,5.7,,,0,0,0,,3,61.7,53.7,78.6,53.4,55.7,75.2,0,,,0,0,0,0.0,0,2,35,1,0,0,0,0,0,0.0,
Chris Banjo,8419,S,ARZ,7,0,6.0,100.0,95.2,19.0,19.0,0,0,0,0.0,1,55.7,63.5,75.6,58.7,74.1,82.0,0,7,0.0,0,0,0,95.8,1,20,21,0,1,1,0,7,1,0.4,7.0
Nickell Robey-Coleman,8483,CB,LV,1,0,,,72.7,,,0,0,0,,23,67.8,64.2,72.8,52.4,60.0,,0,,,0,0,0,0.0,0,8,11,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CLV,10,0,-6.0,100.0,1.5,4.0,4.0,0,0,0,0.0,8,60.7,75.8,59.9,72.2,71.7,72.6,0,21,0.0,0,0,2,118.8,1,4,273,2,1,1,0,21,27,5.3,21.0
Khalil Mack,8640,ED,LAC,13,1,7.0,100.0,7.5,7.3,7.3,1,0,0,0.0,27,87.7,74.1,79.5,68.1,64.1,45.3,0,24,28.6,2,0,1,118.8,4,31,414,9,4,4,0,59,31,2.0,14.8
Anthony Barr,8644,LB,DAL,10,3,3.8,77.8,86.9,13.2,10.3,0,0,0,0.0,9,59.9,57.7,47.1,67.4,54.3,58.4,0,23,10.0,2,0,2,91.0,14,193,222,7,15,18,0,105,64,0.6,7.5
Kyle Fuller,8649,CB,BLT,1,0,10.2,60.0,98.4,19.0,11.4,0,0,1,20.0,3,61.0,55.3,79.1,59.1,30.0,53.1,0,12,0.0,0,0,1,71.3,3,61,62,0,2,5,0,23,0,0.4,7.7
C.J. Mosley,8652,LB,NYJ,13,15,5.1,70.2,93.8,11.5,8.1,0,0,6,10.5,22,71.8,73.4,15.0,63.1,74.5,71.9,1,33,10.0,7,5,4,82.1,40,481,513,17,48,57,0,395,219,0.9,9.9
Jimmie Ward,8665,S,SF,7,7,4.7,81.6,96.9,6.0,4.9,1,0,2,4.1,28,62.6,69.1,81.6,57.8,91.4,54.3,2,33,12.9,4,0,1,98.1,40,250,258,7,20,49,3,330,189,1.4,8.3
Bradley Roby,8666,CB,NO,9,4,9.4,54.0,98.2,9.7,5.2,0,0,5,10.0,20,47.0,45.8,42.9,76.5,43.3,29.9,0,60,17.2,5,3,3,82.0,27,278,283,5,20,50,1,339,168,1.3,12.6
Demarcus Lawrence,8669,ED,DAL,13,1,,,2.7,,,0,0,0,,9,72.7,80.7,77.0,74.0,72.4,48.6,0,,45.5,5,0,1,0.0,0,9,328,9,5,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,LAC,13,4,3.4,85.7,25.7,13.5,11.6,0,0,1,14.3,27,63.3,51.9,58.0,47.6,57.1,68.7,0,18,0.0,0,1,2,133.6,6,87,339,3,6,7,1,46,27,0.6,7.7
Lamarcus Joyner,8676,S,NYJ,13,7,14.9,70.4,98.3,25.4,17.9,0,1,3,11.1,22,55.0,58.4,64.3,82.5,63.2,52.6,3,55,10.0,3,3,3,102.5,19,509,518,2,20,27,3,287,72,0.6,15.1
Christian Kirksey,8706,LB,HST,13,9,7.0,69.2,90.2,10.9,7.5,0,0,2,3.8,13,52.7,57.8,87.6,81.0,57.5,63.8,1,26,5.6,2,2,0,97.0,36,406,450,11,25,52,2,405,204,1.0,11.3
Justin Ellis,8742,DI,NYG,13,0,,,0.8,,,0,0,0,,21,57.2,30.3,85.2,48.0,29.6,38.8,0,,0.0,0,0,0,0.0,0,1,127,1,2,0,0,0,0,0.0,
Dontae Johnson,8764,CB,SF,1,0,,,80.0,,,0,0,0,,28,68.1,59.6,71.5,53.8,51.5,71.7,0,,,0,0,0,0.0,0,8,10,0,0,0,0,0,0,0.0,
Kevin Pierre-Louis,8767,LB,HST,2,0,4.2,20.0,90.5,17.0,3.4,0,0,1,20.0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,10,,0,1,1,39.6,1,19,21,0,0,5,0,10,14,0.6,10.0
Brent Urban,8769,DI,BLT,12,0,,,1.8,,,0,0,0,,3,60.3,52.1,83.2,52.7,52.6,35.3,0,,50.0,1,0,0,0.0,0,2,112,1,1,0,0,0,0,0.0,
Devon Kennard,8809,ED,BLT,7,1,5.5,100.0,11.8,4.5,4.5,0,0,0,0.0,3,48.3,59.3,81.6,54.1,68.8,48.1,0,13,20.0,1,0,0,112.5,2,9,76,1,3,2,0,22,11,2.4,11.0
T.J. Carrie,8853,CB,CAR,2,1,11.5,100.0,79.4,4.2,4.2,0,0,0,0.0,5,30.0,31.0,77.0,49.0,60.0,79.0,0,23,0.0,0,0,0,158.3,6,27,34,1,3,6,1,77,16,3.1,12.8
Terrance Mitchell,8888,CB,TEN,10,2,10.8,65.2,100.0,9.3,6.0,0,1,3,6.5,31,61.7,60.3,84.8,,43.1,76.2,1,66,2.9,1,3,2,104.1,30,300,300,9,31,46,2,466,150,1.7,15.5
Denico Autry,8982,ED,TEN,10,0,5.5,100.0,3.2,5.5,5.5,1,0,0,0.0,31,61.5,80.1,59.5,76.1,73.6,43.6,0,20,50.0,2,0,2,108.3,2,11,344,8,2,2,0,20,9,1.8,10.0
Shaquil Barrett,9000,ED,TB,8,1,1.1,100.0,14.2,5.0,5.0,0,0,0,0.0,30,40.0,68.3,69.5,65.1,77.5,52.2,0,21,50.0,3,0,1,97.0,7,35,246,3,2,7,0,51,43,1.5,7.3
Christian Jones,9020,ED,SEA,2,0,,,50.0,,,0,0,0,,29,61.4,64.6,74.5,40.5,74.7,34.9,0,,100.0,1,0,0,0.0,0,4,8,0,0,0,0,0,0,0.0,
Adrian Phillips,9177,S,NE,13,8,7.1,55.2,98.3,21.0,11.6,0,0,4,13.8,19,77.3,77.0,84.0,60.1,68.3,84.6,0,25,6.5,2,3,0,80.0,16,352,358,11,21,29,1,142,44,0.4,8.9
C.J. Goodwin,9243,CB,DAL,1,0,,,100.0,,,0,0,0,,9,60.7,70.6,89.4,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Daniel Sorensen,9253,S,NO,6,0,,,100.0,,,0,0,0,,20,70.4,72.3,89.1,,60.0,70.6,0,,0.0,0,0,0,0.0,0,7,7,0,1,0,0,0,0,0.0,
Joe Thomas,9272,LB,CHI,9,0,7.2,100.0,85.9,8.5,8.5,0,0,0,0.0,6,57.7,64.1,79.9,77.4,63.0,30.7,0,20,0.0,0,0,0,110.4,6,55,64,3,5,6,0,63,20,1.2,10.5
Mike Pennel,9316,DI,CHI,13,0,,,0.9,,,0,0,0,,6,61.5,38.8,60.1,56.8,36.0,54.7,0,,,0,0,1,0.0,0,1,115,0,0,0,0,0,0,0.0,
K'Waun Williams,9332,CB,DEN,10,5,4.4,65.8,93.0,12.0,7.9,0,0,7,18.4,10,71.0,70.9,45.2,65.8,68.1,43.4,1,20,21.4,6,6,3,69.0,25,319,343,4,17,38,0,210,130,0.7,8.4
Dante Fowler Jr.,9436,ED,DAL,13,0,,,4.4,,,0,0,0,,9,83.2,60.4,0.0,71.6,46.1,48.3,0,,20.0,1,0,5,0.0,0,8,183,7,4,0,0,0,0,0.0,
Marcus Peters,9451,CB,BLT,12,2,10.5,71.7,99.6,10.3,7.4,1,1,5,8.3,3,68.0,66.1,31.6,78.3,55.9,50.0,1,48,6.1,2,2,6,118.3,43,473,475,11,29,60,5,514,163,1.2,12.0
Bud Dupree,9455,ED,TEN,9,0,4.0,100.0,8.5,5.3,5.3,0,0,0,0.0,31,45.5,57.9,46.4,59.3,65.0,64.0,0,25,25.0,1,0,2,117.7,4,22,259,5,3,4,0,49,33,2.3,12.3
Shaq Thompson,9458,LB,CAR,13,3,3.5,73.8,89.3,9.4,6.9,0,1,4,6.6,5,56.3,68.7,87.3,49.3,84.6,63.2,0,33,14.3,6,4,0,102.9,45,450,504,20,33,61,2,416,300,1.0,9.2
Landon Collins,9466,S,NYG,2,0,-1.5,25.0,86.2,23.0,5.8,0,0,0,0.0,21,61.3,60.0,74.5,54.6,60.0,73.3,0,5,0.0,0,0,0,39.6,1,25,29,1,1,4,0,5,11,0.2,5.0
Mario Edwards Jr.,9468,ED,TEN,10,0,,,2.5,,,1,0,0,,31,51.1,59.9,38.7,55.6,78.7,78.2,0,,,0,0,3,0.0,0,7,277,3,0,0,0,0,0,0.0,
Preston Smith,9471,ED,GB,13,0,5.0,80.0,7.4,5.8,4.6,0,0,0,0.0,12,56.0,62.7,75.5,60.4,62.8,39.1,0,42,66.7,4,0,1,118.8,4,26,352,7,2,5,0,99,79,4.3,24.8
Eric Kendricks,9478,LB,MIN,13,9,5.3,74.6,94.8,11.0,8.2,1,0,5,7.9,18,46.6,61.3,39.5,59.9,83.9,66.9,0,32,12.9,8,5,3,102.0,47,545,575,13,45,63,1,490,261,0.9,10.4
Eric Rowe,9480,S,MIA,11,5,6.3,86.1,96.0,8.7,7.5,0,0,1,2.8,17,48.3,54.4,81.4,63.2,70.3,62.5,0,79,11.1,4,1,0,108.6,31,289,301,12,27,36,0,362,192,1.3,11.7
Denzel Perryman,9481,LB,LV,10,3,3.7,82.6,77.5,10.3,8.5,0,0,0,0.0,23,53.6,72.1,81.6,69.1,83.3,60.5,1,36,17.4,4,0,0,109.1,19,200,258,9,16,23,2,174,130,0.9,9.2
Ronald Darby,9483,CB,DEN,5,1,9.7,50.0,99.4,16.1,8.1,0,0,3,15.0,10,66.3,71.1,82.5,60.0,86.5,54.9,0,20,20.0,2,1,1,66.9,10,172,173,0,7,20,0,111,31,0.7,11.1
Jordan Phillips,9485,DI,BUF,10,2,,,0.5,,,0,0,0,,4,58.4,52.1,23.9,60.4,52.3,26.8,0,,50.0,4,0,3,0.0,0,1,219,4,2,0,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,13,2,1.9,71.4,7.5,6.0,4.3,0,0,0,0.0,1,63.9,66.2,75.0,63.7,63.0,60.3,0,20,12.5,1,0,1,96.1,5,30,399,5,5,7,0,58,42,1.9,11.6
Randy Gregory,9493,ED,DEN,4,0,,,13.7,,,0,0,0,,10,89.3,87.4,82.2,82.6,61.9,66.3,0,,0.0,0,0,1,0.0,0,14,102,3,1,0,0,0,0,0.0,
Frank Clark,9496,ED,KC,11,2,7.0,50.0,3.8,6.0,3.0,1,0,0,0.0,16,42.9,57.9,51.0,64.2,55.8,28.8,0,12,66.7,4,0,3,65.6,2,14,372,4,0,4,0,21,10,1.8,10.5
Tyler Lockett,9502,WR,SEA,1,0,,,100.0,,,0,0,0,,29,60.7,70.2,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
P.J. Williams,9511,S,NO,8,2,9.0,76.9,97.6,14.9,11.5,0,0,2,15.4,20,63.4,64.4,84.0,77.3,58.1,76.6,0,67,6.7,1,2,0,157.9,10,161,165,4,12,13,2,186,108,1.2,18.6
Jordan Hicks,9517,LB,MIN,13,7,3.9,76.7,92.6,9.7,7.5,0,0,3,5.0,18,51.1,63.7,83.6,72.8,76.0,71.8,1,68,9.6,5,3,0,122.5,46,475,513,14,40,60,4,594,423,1.3,12.9
Danielle Hunter,9521,ED,MIN,13,1,3.2,100.0,5.5,4.5,4.5,1,0,0,0.0,18,87.3,83.6,81.8,73.1,73.3,52.5,0,31,13.3,2,0,2,106.3,6,27,488,16,12,6,0,57,38,2.1,9.5
Henry Anderson,9526,ED,CAR,7,0,,,1.6,,,0,0,0,,5,60.0,63.8,84.0,53.7,67.4,76.4,0,,,0,0,0,0.0,0,1,62,0,0,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,13,3,12.0,57.1,99.8,14.5,8.3,0,0,6,12.2,13,70.2,65.4,89.1,91.1,39.8,44.5,1,51,6.7,2,6,1,75.6,28,424,425,9,25,49,1,324,81,0.8,11.6
Angelo Blackson,9533,DI,CHI,13,0,,,0.5,,,0,0,0,,6,66.1,33.4,66.1,52.6,29.5,27.2,0,,0.0,0,0,1,0.0,0,1,194,1,2,0,0,0,0,0.0,
Za'Darius Smith,9555,ED,MIN,13,0,5.0,100.0,6.6,8.7,8.7,0,0,0,0.0,18,49.4,81.6,35.4,85.8,66.6,62.1,0,18,50.0,3,0,4,118.1,3,29,440,10,3,3,0,37,22,1.4,12.3
Kwon Alexander,9557,LB,NYJ,13,5,3.9,73.5,93.4,8.2,6.0,0,1,1,2.9,22,56.8,64.5,78.6,74.6,68.9,55.8,0,26,14.3,4,1,0,92.4,25,212,227,7,19,34,0,237,144,1.2,9.5
Damien Wilson,9560,LB,CAR,9,2,5.3,88.9,88.9,7.5,6.7,0,0,0,0.0,5,56.5,55.7,79.4,71.6,54.0,65.4,0,19,0.0,0,0,1,106.0,8,64,72,4,8,9,0,85,46,1.4,10.6
Grady Jarrett,9570,DI,ATL,13,2,,,0.3,,,1,0,0,,2,63.2,67.9,66.2,76.2,54.2,36.8,0,,25.0,2,0,3,0.0,0,1,397,7,4,0,0,0,0,0.0,
Adrian Amos,9575,S,GB,13,5,5.3,80.6,97.8,15.2,12.3,0,0,0,0.0,12,52.6,54.9,56.8,61.1,61.2,64.3,0,36,6.7,2,0,2,129.8,25,403,412,8,23,31,5,175,93,0.5,7.0
Bobby McCain,9578,S,WAS,13,4,7.7,77.4,98.1,18.6,14.4,0,0,5,16.1,32,63.7,57.0,87.1,55.0,35.8,52.8,0,61,5.0,2,4,1,95.8,24,473,482,9,34,31,0,217,109,0.5,9.0
David Mayo,9602,LB,WAS,5,0,12.0,100.0,100.0,9.5,9.5,0,0,1,50.0,32,54.6,52.3,74.8,,54.2,74.9,0,25,0.0,0,1,0,158.3,2,20,20,0,1,2,1,29,10,1.5,14.5
Quandre Diggs,9633,S,SEA,13,5,12.8,55.6,99.2,48.0,26.7,0,3,2,11.1,29,62.9,64.0,63.9,52.2,66.7,63.1,2,26,12.9,4,2,2,77.1,10,505,509,3,22,18,2,135,63,0.3,13.5
Christian Covington,9649,DI,LAC,4,0,,,1.9,,,0,0,0,,27,62.3,34.7,80.9,56.6,30.0,29.6,0,,,0,0,0,0.0,0,1,52,0,0,0,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,13,0,6.0,100.0,2.4,4.0,4.0,0,0,0,0.0,30,63.0,55.8,51.9,56.1,56.4,59.3,0,9,0.0,0,0,2,104.2,1,5,207,4,2,1,0,9,3,2.3,9.0
Neville Hewitt,9836,LB,HST,2,0,6.0,66.7,100.0,4.0,2.7,0,0,0,0.0,13,49.0,67.2,73.2,,78.5,78.3,0,20,0.0,0,0,0,91.0,2,8,8,1,2,3,0,24,20,3.0,12.0
Troy Hill,9881,CB,LA,8,3,7.2,68.6,97.8,10.8,7.4,0,0,3,8.6,26,68.8,74.4,83.4,70.6,85.2,76.8,1,39,8.0,2,2,0,96.2,24,268,274,9,20,35,2,251,131,1.0,10.5
DeShawn Williams,9891,DI,DEN,13,2,,,0.4,,,0,0,0,,10,69.7,51.4,85.6,56.1,46.0,53.6,0,,0.0,0,0,0,0.0,0,1,255,3,1,0,0,0,0,0.0,
Justin Coleman,9892,CB,SEA,1,0,5.1,75.0,100.0,6.3,4.8,0,0,0,0.0,29,54.3,57.2,75.7,,69.5,37.7,0,18,40.0,2,0,0,95.3,6,40,40,1,3,8,0,59,40,1.6,9.8
Dean Marlowe,9966,S,BUF,5,1,19.9,28.6,96.1,34.0,9.7,0,0,0,0.0,4,48.0,43.5,0.0,58.0,53.9,49.9,0,62,14.3,1,0,1,105.4,2,73,76,1,5,7,1,65,0,1.0,32.5
