player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Blaine Gabbert,6162,QB,KC,1,50.0,0,5,16,50.0,4,4,9.0,2.7,0,0,0.0,50.0,2,2,0.0,4,80.0,0,2,,,,70.2,38.6,74.9,36.5,,,60.0,0,2,5,0.0,31.3,0.0,0,0,0,0,0,1,20.0,26,6.5,50.0,4,4,9.0,2.7,0,0,0.0,50.0,2,2,0.0,4,80.0,0,2,,,,70.2,38.6,74.9,36.5,,,60.0,0,2,5,0.0,31.3,0.0,0,0,0,0,0,1,20.0,26,6.5,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,,,60.4,60.3,64.6,60.1,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,0,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,,,60.4,60.3,64.6,60.1,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,-1.5
Mike White,46453,QB,MIA,2,-66.67,0,3,17,50.0,2,2,21.5,2.4,0,1,50.0,50.0,1,0,0.0,2,66.7,0,1,,,,70.1,44.4,75.5,37.5,,,61.0,0,1,2,,95.8,0.0,0,0,0,0,1,1,50.0,68,34.0,66.7,3,3,12.0,2.2,0,1,33.3,66.7,2,0,0.0,3,100.0,0,1,,,,70.7,46.2,75.6,40.0,,,61.0,0,1,3,,109.7,0.0,0,0,0,0,1,1,33.3,67,22.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-7.0,1.8,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,60.4,60.5,64.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,-22.33
Derrick Henry,10679,HB,TEN,2,-100.0,0,2,31,50.0,2,2,15.0,2.8,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1,,,73.4,88.0,82.2,81.1,66.0,62.4,,79.6,0,0,2,,95.8,0.0,0,0,0,0,1,0,0.0,2,1.0,100.0,1,1,8.0,2.3,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,76.5,88.0,84.9,80.9,70.4,75.0,,79.6,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0,0.0,1,1,22.0,3.3,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,70.5,67.0,66.6,74.5,57.4,72.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,74.6,68.8,77.3,71.3,,91.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.0
C.J. Beathard,11859,QB,JAX,1,-100.0,0,2,15,100.0,2,2,3.5,2.0,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,,,69.1,56.8,71.5,55.1,,,60.5,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,100.0,2,2,3.5,2.0,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,,,69.1,56.8,71.5,55.1,,,60.5,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.5
Aaron Rodgers,2241,QB,NYJ,1,0.0,0,2,22,,0,1,,4.15,0,0,0.0,0.0,0,2,,2,100.0,0,0,,,,65.5,39.4,69.2,41.1,,,,0,0,3,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0,,0,1,,4.15,0,0,0.0,0.0,0,2,,2,100.0,0,0,,,,65.5,39.4,69.2,41.1,,,,0,0,3,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Sam Darnold,29048,QB,SF,1,-100.0,0,1,28,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,69.7,62.9,74.5,,,,61.3,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-2.0,1.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,70.4,63.5,74.7,60.4,,,61.3,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-2.0,1.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,60.4,60.5,64.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,-1.0
Josh Jacobs,45953,HB,LV,1,0.0,0,1,23,,0,0,,5.4,0,0,,,0,1,,1,100.0,0,0,,,83.6,89.0,65.3,82.4,60.0,74.9,,62.6,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,5.4,0,0,,,0,1,,1,100.0,0,0,,,84.5,89.1,65.3,82.4,60.0,77.6,,62.6,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,70.5,65.8,65.3,73.0,,64.3,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,73.4,68.0,67.0,71.2,,73.0,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Kadarius Toney,61245,WR,KC,1,0.0,0,1,16,0.0,1,1,16.0,4.6,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,31.8,73.3,56.8,81.5,55.1,59.8,,49.0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,64.4,24.3,64.5,81.6,,66.7,,49.0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,16.0,4.6,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,36.2,67.0,54.5,72.4,55.1,57.6,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,78.0,19.8,73.6,73.4,,71.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Parris Campbell,47940,WR,NYG,1,0.0,0,1,21,,0,0,,2.8,0,0,,,0,1,,1,100.0,0,0,,,65.6,73.3,50.6,81.1,60.0,50.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,2.8,0,0,,,0,1,,1,100.0,0,0,,,60.2,72.0,47.7,80.7,60.0,47.1,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,74.6,68.8,64.4,77.3,,63.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,68.3,64.0,58.0,77.8,,58.1,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Devin Singletary,40485,HB,HST,1,100.0,0,1,13,100.0,1,1,12.0,2.7,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,36.2,81.6,54.5,82.6,69.5,40.4,,57.3,0,0,1,0.0,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,45.8,81.7,53.6,83.0,,44.2,,57.3,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,12.0,2.7,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,60.4,67.8,71.0,69.5,53.7,,,0,0,1,0.0,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,68.3,64.0,64.6,72.3,,68.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.0
Christian Kirk,47546,WR,JAX,1,-100.0,0,1,15,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,78.4,28.0,75.5,86.2,,74.7,,63.3,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-1.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,68.1,77.1,70.3,86.3,60.0,70.1,,63.3,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,76.5,18.5,69.5,78.0,,70.6,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-1.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,52.1,70.1,49.2,78.5,60.0,54.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,1.0
Drake London,86519,WR,ATL,1,100.0,0,1,2,100.0,1,1,12.0,4.0,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,72.8,75.3,77.8,85.9,69.5,76.7,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,71.3,74.6,73.0,85.5,,72.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,12.0,4.0,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,73.4,68.8,78.1,79.0,69.5,74.6,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,70.5,65.8,60.5,75.3,,60.2,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,22.0
Keenan Allen,7857,WR,LAC,1,-100.0,0,1,27,100.0,1,1,23.0,2.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,89.7,28.8,89.6,55.1,73.6,88.5,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,49,49.0,100.0,1,1,23.0,2.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,90.1,29.7,90.3,51.8,73.6,90.6,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,49,49.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,72.1,67.0,57.9,77.1,,59.3,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,76.5,70.1,56.2,76.3,,64.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-49.0
Johnny Hekker,7252,P,CAR,1,-100.0,0,1,5,100.0,1,1,-4.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,60.4,60.8,65.7,60.3,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,100.0,1,1,-4.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,60.4,60.8,65.7,60.3,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-7.0
Jake Browning,46401,QB,CIN,1,0.0,0,1,7,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,64.5,55.2,69.2,55.1,,,60.0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,64.5,55.2,69.2,55.1,,,60.0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Tyler Huntley,46448,QB,BLT,1,0.0,0,1,3,,0,0,,4.2,0,0,,,0,0,,1,100.0,0,0,,,,64.5,51.2,68.2,,,,53.8,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,61.9,56.3,66.9,,,,58.8,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.2,0,0,,,0,0,,1,100.0,0,0,,,,60.4,55.9,64.6,,,,57.9,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Chris Godwin,11839,WR,TB,1,0.0,0,1,30,0.0,1,1,18.0,3.6,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,86.1,75.9,81.6,85.1,49.6,82.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,84.1,74.6,79.4,84.5,,79.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,18.0,3.6,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,76.5,70.6,75.4,78.2,49.6,76.7,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,70.5,65.8,64.1,72.1,,63.4,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Logan Cooke,29214,P,JAX,1,-100.0,0,1,15,100.0,1,1,4.0,2.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.4,70.3,65.7,66.9,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,100.0,1,1,4.0,2.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.4,70.3,65.7,66.9,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-13.0
Malik Cunningham,60436,QB,NE,1,0.0,0,1,19,,0,0,,3.3,0,0,,,0,1,,1,100.0,0,0,,,,60.4,54.4,69.2,60.0,58.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,56.9,68.3,,58.0,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.3,0,0,,,0,1,,1,100.0,0,0,,,,60.4,55.5,66.1,60.0,59.8,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,58.2,63.6,,59.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
