player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Cameron Jordan,6176,ED,NO,10,9,0,20,0,0.0,0.0,9.1,,7.0,0,1,100.0,84.1,0,,0.0,0,1,39.6,0,8,88.9,88,0,3,1,0,0,0,0.0,,0,0,,,0.6,,,0,0,,67.2,0,,66.7,2,0,0.0,0,1,11.1,166,6,1,0,0,0,0,0.0,
Justin Houston,6222,ED,BLT,7,12,0,3,0,,,15.6,,,0,0,,65.2,0,,100.0,1,0,0.0,0,7,58.3,45,1,0,0,0,0,0,0.0,,0,0,,,4.0,,,0,0,,65.3,0,,50.0,2,0,0.0,0,4,33.3,99,6,2,0,0,0,0,0.0,
Chris Harris Jr.,6457,CB,NO,7,198,0,20,0,7.0,57.1,91.4,12.3,7.0,0,1,14.3,54.6,0,15,0.0,0,1,73.5,4,53,26.8,58,0,1,7,0,40,36,0.8,10.0,0,0,7.3,80.8,91.7,5.5,4.4,0,0,0.0,38.9,0,62,16.7,2,0,120.8,21,121,61.1,132,3,10,26,1,258,93,2.2,12.3
Josh Bynes,6503,LB,BLT,7,124,0,3,1,1.0,100.0,66.7,15.5,15.5,0,1,50.0,69.9,0,22,0.0,0,1,118.8,2,32,25.8,48,1,4,2,0,26,24,0.8,13.0,0,1,4.5,50.0,91.4,14.2,7.1,0,0,0.0,64.2,1,19,25.0,2,0,61.2,5,74,59.7,81,2,5,10,1,57,32,0.8,11.4
Mario Addison,6558,ED,HST,6,1,0,13,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,18,0,0,0,0,0,0,,,0,0,-3.0,0.0,1.3,,1.0,0,0,0.0,64.1,0,,0.0,0,0,39.6,0,1,100.0,79,0,1,1,0,0,0,0.0,
Stephon Gilmore,7016,CB,IND,11,397,0,14,1,13.9,50.0,100.0,9.3,4.7,0,3,16.7,74.5,1,53,16.7,1,2,61.8,9,94,23.7,94,2,4,18,0,178,74,2.1,19.8,0,0,9.6,67.6,100.0,10.0,6.7,0,5,13.5,66.5,0,33,7.7,2,2,87.8,25,256,64.5,256,4,24,37,0,261,94,1.0,10.4
Bruce Irvin,7021,ED,SEA,4,9,0,29,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,-3.0,100.0,12.8,6.0,6.0,0,0,0.0,64.6,0,6,66.7,2,0,91.7,1,6,66.7,47,1,1,1,0,6,9,1.0,6.0
Melvin Ingram III,7024,ED,MIA,10,39,0,17,0,0.5,100.0,4.9,2.0,2.0,0,0,0.0,44.6,0,18,100.0,1,0,118.8,2,5,12.8,103,3,0,2,0,25,24,6.3,12.5,0,0,2.4,100.0,26.4,5.2,5.2,0,0,0.0,40.3,0,19,33.3,1,0,102.5,5,29,74.4,110,4,2,5,0,43,31,1.7,8.6
Chandler Jones,7027,ED,LV,10,29,0,23,1,,,2.6,,,0,0,,77.8,0,,50.0,1,0,0.0,0,3,10.3,115,0,0,0,0,0,0,0.0,,0,2,3.0,100.0,13.6,4.6,4.6,0,1,20.0,49.9,0,14,0.0,0,0,100.0,5,24,82.8,176,0,2,5,0,40,25,1.7,8.0
Bobby Wagner,7050,LB,LA,10,293,0,26,0,-1.0,100.0,73.7,12.5,12.5,0,0,0.0,63.0,0,8,25.0,1,0,87.5,2,28,9.6,38,1,3,2,0,10,12,0.4,5.0,0,7,1.6,77.8,74.7,13.6,10.6,0,1,5.6,71.0,0,49,0.0,0,1,101.6,14,195,66.6,261,6,14,18,0,151,126,0.8,10.8
Lavonte David,7060,LB,TB,10,374,0,30,1,5.0,40.0,94.8,34.5,13.8,1,1,20.0,80.1,0,8,0.0,0,1,47.9,2,73,19.5,77,1,1,5,0,11,4,0.2,5.5,0,4,5.7,79.3,94.0,10.3,8.1,0,3,10.3,72.3,0,36,4.0,1,3,106.3,23,249,66.6,265,8,20,29,1,196,75,0.8,8.5
Casey Hayward Jr.,7064,CB,ATL,6,236,0,2,0,13.5,50.0,100.0,9.3,4.6,0,3,21.4,55.5,0,40,0.0,0,2,100.0,7,70,29.7,70,0,4,14,1,109,32,1.7,15.6,0,1,11.9,72.7,100.0,17.3,12.5,0,0,0.0,67.1,1,36,33.3,4,0,66.9,8,140,59.3,140,0,7,11,0,111,36,0.8,13.9
Demario Davis,7079,LB,NO,11,366,0,20,1,0.0,100.0,61.0,23.0,23.0,0,1,33.3,75.0,0,26,25.0,1,1,118.8,3,72,19.7,118,6,2,3,0,46,46,0.7,15.3,0,4,3.4,66.7,98.4,20.3,13.5,0,2,11.1,74.7,0,23,17.6,3,1,81.9,12,254,69.4,258,7,10,18,0,105,68,0.4,8.8
Akiem Hicks,7090,DI,TB,4,1,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,,0,0,0.0,100.0,1.5,1.0,1.0,0,0,0.0,59.5,0,7,0.0,0,0,95.8,1,1,100.0,65,1,1,1,0,7,7,7.0,7.0
Rodney McLeod,7271,S,IND,11,334,0,14,1,7.0,80.0,100.0,18.5,14.8,0,0,0.0,48.2,0,24,16.7,1,0,111.7,4,83,24.9,83,1,4,5,0,54,40,0.7,13.5,0,2,5.9,66.7,96.7,14.4,9.6,0,3,14.3,89.6,1,22,4.8,1,3,58.4,14,206,61.7,213,7,18,21,0,104,89,0.5,7.4
Michael Thomas,7279,S,CIN,2,13,0,7,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.7,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.7,0,,0.0,0,0,0.0,0,11,84.6,11,0,1,0,0,0,0,0.0,
Tashaun Gipson Sr.,7288,S,SF,10,391,0,28,0,6.4,44.4,96.3,17.5,7.8,2,0,0.0,59.0,0,37,0.0,0,0,75.7,4,77,19.7,80,0,4,9,0,79,52,1.1,19.8,0,1,11.9,71.4,99.6,52.0,37.1,1,2,28.6,65.2,1,18,0.0,0,2,56.0,5,271,69.3,272,3,14,7,0,57,4,0.2,11.4
Harrison Smith,7641,S,MIN,9,378,0,18,0,17.0,50.0,100.0,18.5,9.3,0,1,25.0,62.9,0,12,0.0,0,1,102.1,2,42,11.1,42,0,4,4,1,18,1,0.5,9.0,0,1,9.8,81.3,97.9,13.7,11.1,0,1,6.3,65.4,3,22,4.5,1,0,62.0,13,191,50.5,195,4,20,16,0,134,35,0.8,10.3
Justin Bethel,7654,CB,MIA,4,86,0,17,0,11.2,41.7,100.0,6.8,2.8,0,2,16.7,55.1,1,19,0.0,0,2,19.8,5,38,44.2,38,2,5,12,0,51,24,1.5,10.2,0,0,2.8,100.0,100.0,6.5,6.5,0,0,0.0,62.4,0,13,0.0,0,0,102.1,6,42,48.8,42,0,6,6,0,51,34,1.3,8.5
Xavier Rhodes,7806,CB,BUF,1,16,0,4,0,16.0,0.0,100.0,,4.0,0,1,100.0,76.4,0,,,0,0,39.6,0,4,25.0,4,0,0,1,0,0,0,0.0,,0,0,15.0,50.0,100.0,9.0,4.5,0,0,0.0,49.3,0,5,0.0,0,0,56.3,1,10,62.5,10,0,1,2,0,5,0,0.6,5.0
Darius Slay,7817,CB,PHI,10,379,0,24,1,10.6,45.5,100.0,19.2,8.7,1,2,18.2,74.4,1,22,0.0,0,2,55.5,5,105,27.7,105,1,2,11,1,61,13,0.6,12.2,0,2,13.5,54.5,100.0,12.1,6.6,3,0,0.0,68.0,1,41,4.8,1,0,65.5,18,228,60.2,228,4,18,33,0,242,74,1.1,13.4
Jon Bostic,7831,LB,WAS,6,84,0,32,0,,,73.7,,,0,0,,68.4,0,,,0,0,0.0,0,14,16.7,19,0,0,0,0,0,0,0.0,,0,0,7.3,66.7,100.0,25.0,16.7,0,0,0.0,47.9,0,41,0.0,0,0,109.7,2,51,60.7,51,0,1,3,0,65,65,1.3,32.5
Jamie Collins Sr.,7833,LB,NE,1,4,0,19,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,6.0,100.0,66.7,4.0,4.0,0,0,0.0,43.8,0,11,,0,0,112.5,1,4,100.0,6,0,0,1,0,11,5,2.8,11.0
Tyrann Mathieu,7850,S,NO,11,407,0,20,0,1.8,40.0,94.9,51.5,20.6,0,1,20.0,63.6,0,19,28.6,2,1,59.6,2,112,27.5,118,0,5,5,0,29,25,0.3,14.5,0,3,2.9,90.0,98.4,27.1,24.4,0,0,0.0,70.1,1,10,9.1,2,0,78.8,9,254,62.4,258,4,17,10,1,44,32,0.2,4.9
John Jenkins,7863,DI,MIA,9,1,0,17,0,,,4.3,,,0,0,,59.8,0,,,0,0,0.0,0,1,100.0,23,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,37,0,0,0,0,0,0,,
Logan Ryan,7864,S,TB,4,114,0,30,1,16.0,100.0,93.3,13.0,13.0,0,0,0.0,90.3,1,17,0.0,0,0,79.2,1,14,12.3,15,0,0,1,0,17,1,1.3,17.0,0,1,12.4,40.0,100.0,36.5,14.6,0,1,20.0,59.8,0,16,0.0,0,1,57.9,2,79,69.3,79,1,3,5,0,27,0,0.4,13.5
Duron Harmon,7872,S,LV,10,353,0,23,0,,,96.8,,,0,1,,68.0,1,,20.0,2,1,0.0,0,120,34.0,124,0,8,0,0,0,0,0.0,,0,3,7.2,91.7,95.6,17.2,15.8,0,0,0.0,75.4,1,55,5.3,1,0,83.7,11,195,55.2,204,4,15,12,0,149,78,0.8,13.5
William Gholston,7908,DI,TB,10,2,0,30,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,35,1,1,0,0,0,0,,,0,1,,,1.3,,,0,0,,64.1,0,,0.0,0,0,0.0,0,1,50.0,80,0,2,0,0,0,0,0.0,
Steven Means,7929,ED,BLT,1,1,0,3,0,,,25.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,4,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,
A.J. Klein,7930,LB,BUF,2,10,0,4,0,-2.0,100.0,100.0,2.0,2.0,0,0,0.0,77.1,0,-2,0.0,0,0,79.2,1,2,20.0,2,1,1,1,0,-2,0,-1.0,-2.0,0,0,-0.3,100.0,85.7,2.0,2.0,0,0,0.0,31.4,0,20,50.0,1,0,118.1,3,6,60.0,7,0,1,3,0,37,38,6.2,12.3
Micah Hyde,7941,S,BUF,2,70,0,4,0,,,83.3,,,0,0,,60.9,0,,,0,0,0.0,0,5,7.1,6,0,0,0,0,0,0,0.0,,0,2,6.0,100.0,100.0,17.0,17.0,0,0,0.0,68.7,0,19,0.0,0,0,102.8,3,52,74.3,52,1,4,3,0,26,8,0.5,8.7
Jordan Poyer,8000,S,BUF,6,242,0,4,2,-0.8,75.0,98.5,16.7,12.5,0,1,25.0,68.9,0,3,20.0,1,0,77.1,3,64,26.4,65,2,2,4,0,2,10,0.0,0.7,0,1,7.0,100.0,98.5,63.0,63.0,0,1,50.0,63.8,3,10,33.3,2,1,60.4,2,133,55.0,135,1,3,2,0,16,2,0.1,8.0
Nick Williams,8006,DI,NYG,8,1,0,21,0,,,1.8,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,55,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,60,0,0,0,0,0,0,,
Tony Jefferson,8361,S,NYG,3,21,0,21,1,4.0,100.0,44.4,8.0,8.0,0,0,0.0,53.4,0,6,0.0,0,0,91.7,1,8,38.1,18,0,1,1,0,6,2,0.8,6.0,0,0,2.0,100.0,72.7,8.0,8.0,0,0,0.0,75.0,0,4,0.0,0,0,83.3,1,8,38.1,11,1,1,1,0,4,2,0.5,4.0
Brandon Copeland,8378,ED,BLT,3,2,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,0,0,0,0,0,0,,,0,0,,,5.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,17,1,0,0,0,0,0,0.0,
Chris Banjo,8419,S,ARZ,7,20,0,1,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,10.0,2,0,0,0,0,0,0,0.0,,0,0,6.0,100.0,94.4,16.0,16.0,0,0,0.0,54.6,0,7,0.0,0,0,95.8,1,17,85.0,18,0,1,1,0,7,1,0.4,7.0
Nickell Robey-Coleman,8483,CB,LV,1,8,0,23,0,,,75.0,,,0,0,,64.3,0,,,0,0,0.0,0,3,37.5,4,0,0,0,0,0,0,0.0,,0,0,,,71.4,,,0,0,,65.5,0,,,0,0,0.0,0,5,62.5,7,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CLV,7,4,0,8,0,,,5.1,,,0,0,,62.0,0,,,0,0,0.0,0,2,50.0,39,0,0,0,0,0,0,0.0,,0,0,-6.0,100.0,1.9,2.0,2.0,0,0,0.0,45.4,0,21,,0,0,118.8,1,2,50.0,104,1,0,1,0,21,27,10.5,21.0
Khalil Mack,8640,ED,LAC,10,26,0,27,0,,,0.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.8,113,0,0,0,0,0,0,0.0,,0,0,8.5,100.0,10.7,7.0,7.0,0,0,0.0,42.9,0,24,50.0,1,0,118.8,2,15,57.7,140,5,1,2,0,43,26,3.1,21.5
Anthony Barr,8644,LB,DAL,8,174,0,9,1,4.3,33.3,75.5,36.0,12.0,0,0,0.0,55.7,0,23,0.0,0,0,61.8,1,37,21.3,49,0,1,3,0,23,18,0.6,23.0,0,2,3.6,92.9,90.8,9.5,8.9,0,0,0.0,58.4,0,12,11.8,2,0,91.1,13,129,74.1,142,6,13,14,0,82,46,0.7,6.3
Kyle Fuller,8649,CB,BLT,1,61,0,3,0,12.0,50.0,100.0,13.0,6.5,0,0,0.0,51.8,0,7,0.0,0,0,58.3,1,15,24.6,15,0,1,2,0,7,0,0.5,7.0,0,0,9.0,66.7,97.4,18.5,12.3,0,0,0.0,63.9,0,12,0.0,0,0,79.9,2,37,60.7,38,0,1,3,0,16,0,0.4,8.0
C.J. Mosley,8652,LB,NYJ,10,385,0,22,2,2.9,42.9,77.1,23.7,10.1,0,3,42.9,91.1,0,7,0.0,0,3,50.3,3,74,19.2,96,1,3,7,0,10,15,0.1,3.3,0,7,5.7,82.9,100.0,7.9,6.5,0,1,2.9,49.1,0,30,12.8,5,1,103.2,29,236,61.3,236,8,27,35,0,307,155,1.3,10.6
Jimmie Ward,8665,S,SF,4,150,0,28,0,10.5,100.0,100.0,8.5,8.5,0,0,0.0,38.9,0,33,50.0,1,0,158.3,4,39,26.0,39,0,1,4,1,59,24,1.7,14.8,0,4,3.0,100.0,98.0,5.6,5.6,0,0,0.0,71.4,1,23,13.3,2,0,73.3,17,97,64.7,99,4,9,17,0,127,76,1.3,7.5
Bradley Roby,8666,CB,NO,7,207,0,20,1,13.2,31.3,96.6,10.8,3.4,0,1,6.3,48.3,0,60,25.0,1,1,80.5,5,56,27.1,58,0,2,16,1,121,71,2.2,24.2,0,2,11.1,57.9,98.4,11.0,6.4,0,1,5.3,52.1,0,31,15.4,2,1,80.2,11,126,60.9,128,3,9,19,0,136,39,1.1,12.4
Demarcus Lawrence,8669,ED,DAL,10,8,0,9,0,,,5.4,,,0,0,,62.8,0,,66.7,2,0,0.0,0,4,50.0,74,2,1,0,0,0,0,0.0,,0,0,,,1.9,,,0,0,,56.1,0,,50.0,2,0,0.0,0,3,37.5,162,6,2,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,LAC,10,75,0,27,0,,,19.7,,,0,1,,82.0,0,,0.0,0,1,0.0,0,15,20.0,76,0,1,0,0,0,0,0.0,,0,2,-2.5,100.0,35.1,18.5,18.5,0,0,0.0,61.1,0,6,0.0,0,0,91.7,2,40,53.3,114,1,4,2,0,12,17,0.3,6.0
Lamarcus Joyner,8676,S,NYJ,10,404,0,22,1,5.7,100.0,94.8,14.0,14.0,0,0,0.0,53.7,0,45,0.0,0,0,156.3,6,91,22.5,96,0,6,6,2,72,41,0.9,12.0,0,4,20.9,50.0,98.8,32.9,16.4,0,2,14.3,52.6,2,55,7.7,1,2,68.5,7,237,58.7,240,0,8,14,1,136,24,0.6,19.4
Christian Kirksey,8706,LB,HST,10,295,0,13,2,13.5,100.0,66.2,23.5,23.5,0,0,0.0,60.2,0,22,0.0,0,0,158.3,2,51,17.3,77,1,2,2,2,36,14,0.8,18.0,0,5,6.9,63.3,95.0,10.7,6.8,0,0,0.0,46.8,1,26,5.0,1,0,70.0,19,211,71.5,222,5,14,30,0,209,102,1.0,11.0
Justin Ellis,8742,DI,NYG,10,1,0,21,0,,,2.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,43,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,46,0,2,0,0,0,0,,
Dontae Johnson,8764,CB,SF,1,8,0,28,0,,,100.0,,,0,0,,65.2,0,,,0,0,0.0,0,3,37.5,3,0,0,0,0,0,0,0.0,,0,0,,,71.4,,,0,0,,64.9,0,,,0,0,0.0,0,5,62.5,7,0,0,0,0,0,0,0.0,
Kevin Pierre-Louis,8767,LB,HST,2,19,0,13,0,-1.0,0.0,71.4,,4.0,0,0,0.0,47.9,0,,,0,0,39.6,0,5,26.3,7,0,0,1,0,0,0,0.0,,0,0,5.5,25.0,100.0,11.0,2.8,0,1,25.0,77.9,0,10,,0,1,39.6,1,12,63.2,12,0,0,4,0,10,14,0.9,10.0
Devon Kennard,8809,ED,BLT,7,9,0,3,0,,,5.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,17,0,0,0,0,0,0,0.0,,0,1,5.5,100.0,20.5,4.0,4.0,0,0,0.0,37.1,0,13,20.0,1,0,112.5,2,8,88.9,39,1,3,2,0,22,11,2.8,11.0
Terrance Mitchell,8888,CB,TEN,8,251,0,31,1,13.6,63.2,100.0,6.0,3.8,0,1,5.3,46.8,1,48,0.0,0,1,75.1,12,76,30.3,76,2,11,19,0,193,16,2.7,16.1,0,1,9.4,52.6,100.0,12.4,6.5,1,2,10.5,72.6,0,66,7.1,1,2,95.1,10,134,53.4,134,5,12,19,1,144,60,1.2,14.4
Denico Autry,8982,ED,TEN,10,11,0,31,0,,,0.0,,,0,0,,60.0,0,,50.0,1,0,0.0,0,0,0.0,93,2,1,0,0,0,0,,,0,0,5.5,100.0,5.3,5.5,5.5,0,0,0.0,61.0,0,20,50.0,1,0,108.3,2,11,100.0,208,5,1,2,0,20,9,1.8,10.0
Shaquil Barrett,9000,ED,TB,8,35,0,30,0,,,1.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,2.9,54,1,0,0,0,0,0,0.0,,0,1,0.8,100.0,18.5,4.8,4.8,0,0,0.0,41.7,0,21,40.0,2,0,97.9,6,29,82.9,157,2,2,6,0,45,40,1.6,7.5
Christian Jones,9020,ED,SEA,2,4,0,29,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,2,0,0,0,0,0,0,0.0,,0,0,,,66.7,,,0,0,,60.5,0,,100.0,1,0,0.0,0,2,50.0,3,0,0,0,0,0,0,0.0,
Adrian Phillips,9177,S,NE,10,274,0,19,1,7.2,66.7,98.4,14.8,9.8,0,1,8.3,69.1,0,25,10.0,1,1,80.9,8,123,44.9,125,6,8,12,0,67,26,0.6,8.4,0,6,6.0,41.7,99.3,27.2,11.3,0,1,8.3,69.0,0,21,5.9,1,1,56.3,5,138,50.4,139,4,10,12,0,56,13,0.4,11.2
Daniel Sorensen,9253,S,NO,6,7,0,20,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,28.6,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,3,42.9,3,0,0,0,0,0,0,0.0,
Joe Thomas,9272,LB,CHI,8,50,0,6,0,1.0,100.0,76.5,11.0,11.0,0,0,0.0,54.1,0,6,0.0,0,0,91.7,1,13,26.0,17,0,1,1,0,6,5,0.5,6.0,0,0,9.3,100.0,89.5,8.0,8.0,0,0,0.0,67.6,0,20,0.0,0,0,113.5,4,34,68.0,38,3,4,4,0,45,8,1.4,11.3
Mike Pennel,9316,DI,CHI,11,1,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,21,0,0,0,0,0,0,,,0,0,,,1.8,,,0,0,,61.5,0,,,0,0,0.0,0,1,100.0,57,0,0,0,0,0,0,0.0,
K'Waun Williams,9332,CB,DEN,9,292,0,10,0,4.3,66.7,93.1,10.2,6.8,0,1,11.1,50.9,0,19,16.7,1,1,78.0,6,67,22.9,72,0,5,9,0,44,26,0.7,7.3,0,1,4.1,57.1,92.4,12.6,7.2,0,4,19.0,80.5,1,16,9.1,1,4,46.5,12,159,54.5,172,4,9,21,0,84,51,0.6,7.0
Dante Fowler Jr.,9436,ED,DAL,10,7,0,9,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,32,1,0,0,0,0,0,,,0,0,,,6.3,,,0,0,,83.8,0,,25.0,1,0,0.0,0,7,100.0,111,5,3,0,0,0,0,0.0,
Marcus Peters,9451,CB,BLT,9,367,0,3,0,13.8,47.4,100.0,10.1,4.8,1,1,5.3,33.1,0,37,0.0,0,0,75.1,9,102,27.8,102,1,3,19,0,153,59,1.7,17.0,0,0,11.2,81.0,100.0,11.4,9.2,0,2,9.5,76.2,1,48,15.4,2,0,123.8,17,202,55.0,202,4,11,21,2,228,72,1.2,13.4
Bud Dupree,9455,ED,TEN,6,10,0,31,0,,,4.1,,,0,0,,61.3,0,,100.0,1,0,0.0,0,2,20.0,49,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,8.9,8.0,8.0,0,0,0.0,62.6,0,6,,0,0,91.7,1,8,80.0,90,2,0,1,0,6,8,0.8,6.0
